CUID,Date,Year,Month,Income Before Taxes,Number of Bedrooms,Number of Bathrooms,State,Urban,People,Adults,65 or Older,Children,Working,Retired,Education,Race,Sex,Renter,Owner,Food-Away,Food-Home,Food-Total,High lead-Food-Away Spending
366111,2017-11-01,2017,11,35031.48441061904,1.0,1.0,Ohio,1,1,1,0,0,1,0,Bachelors,White,Female,1.0,0.0,487.23722087449454,1109.8821656073792,1597.1193864818738,0
366113,2017-05-01,2017,5,13595.978130070656,2.0,1.0,Texas,1,2,2,1,0,0,2,Bachelors,White,Mixed Gender,1.0,0.0,744.1793527202177,1488.3587054060886,2232.538058126306,0
366117,2017-08-01,2017,8,25242.152303576186,2.0,2.0,Nebraska,1,1,1,1,0,0,1,High School,White,Female,1.0,0.0,0.0,594.3220818570857,594.3220818570857,0
366118,2017-05-01,2017,5,51116.13127116192,3.0,1.0,Connecticut,1,4,2,0,2,1,0,High School,White,Mixed Gender,1.0,0.0,893.0152232505225,944.5353322842064,1837.550555534729,0
366120,2017-05-01,2017,5,14757.957328431175,3.0,2.0,Wisconsin,1,3,3,0,0,1,0,High School,Asian/PI,Mixed Gender,0.0,1.0,74.41793527202177,771.6567442048491,846.0746794768709,0
366121,2017-05-01,2017,5,27908.49488599599,3.0,1.0,Colorado,1,2,2,0,0,1,0,Graduate Degree,White,Mixed Gender,1.0,0.0,223.25380581263065,3572.06089300209,3795.314698814721,0
366127,2017-08-01,2017,8,13500.64280288253,2.0,1.0,Illinois,1,1,1,0,0,0,0,High School,Black,Female,1.0,0.0,89.14831228027725,668.6123421020793,757.7606543823565,0
366138,2017-08-01,2017,8,36402.13765522758,1.0,1.0,Nebraska,1,1,1,0,0,1,0,Some College,Multi or Other Race,Male,1.0,0.0,0.0,1188.644163748459,1188.644163748459,0
366150,2017-05-01,2017,5,59249.07287162714,2.0,1.0,Massachuse,1,3,2,0,1,1,0,Some College,White,Mixed Gender,1.0,0.0,0.0,1562.7766406884143,1562.7766406884143,0
366151,2017-08-01,2017,8,48105.424911383256,3.0,1.0,Indiana,1,3,3,1,0,1,1,High School,White,Mixed Gender,0.0,1.0,742.9026023470731,1337.2246842041586,2080.127286551232,0
366155,2017-08-01,2017,8,28393.212344356823,2.0,2.0,Texas,1,2,2,1,0,1,1,Less than High School,White,Female,0.0,1.0,148.5805204659858,1485.8052046598582,1634.385725125844,0
366167,2017-05-01,2017,5,42663.94204726653,1.0,1.0,Texas,0,2,2,0,0,1,0,Less than High School,White,Mixed Gender,0.0,1.0,0.0,1489.503596740846,1489.503596740846,0
366170,2017-08-01,2017,8,29622.239516941445,2.0,2.0,Florida,1,3,1,0,2,1,0,Some College,White,Female,1.0,0.0,594.3220818570857,1705.2472041190022,2299.569285976088,0
366171,2017-05-01,2017,5,31944.159089257144,2.0,2.0,Kansas,1,2,2,2,0,1,1,High School,Multi or Other Race,Mixed Gender,0.0,1.0,790.5965872726362,297.6717410846524,1088.2683283572885,0
366182,2017-08-01,2017,8,191111.2226899448,4.0,2.0,New York,1,4,2,0,2,3,0,Bachelors,White,Female,0.0,1.0,1865.229983734276,1742.9254809653785,3608.155464699655,0
366183,2017-05-01,2017,5,16891.14302094377,2.0,1.0,New York,1,2,2,1,0,0,1,Less than High School,Black,Female,1.0,0.0,0.0,1116.269029063153,1116.269029063153,0
366184,2017-11-01,2017,11,127365.43693393712,3.0,4.0,Nebraska,1,3,3,1,0,1,1,Bachelors,White,Mixed Gender,0.0,1.0,369.960721857743,3181.6622080858706,3551.6229299436136,0
366188,2017-08-01,2017,8,196799.05669857413,3.0,2.0,Virginia,1,4,2,0,2,2,0,Graduate Degree,Multi or Other Race,Mixed Gender,0.0,1.0,4045.961864914818,2257.280984008411,6303.242848923229,0
366198,2017-08-01,2017,8,141058.28341400687,3.0,2.0,Oregon,1,3,2,0,1,2,0,Graduate Degree,White,Mixed Gender,0.0,1.0,545.0308520828883,1697.2467145668168,2242.277566649705,0
366207,2017-05-01,2017,5,124937.86549536228,4.0,2.0,Washington,1,3,2,0,1,2,0,Graduate Degree,White,Mixed Gender,0.0,1.0,3741.1753678030072,2015.9602205019169,5757.135588304924,1
366215,2017-05-01,2017,5,112615.4549037932,3.0,1.0,New York,1,4,3,0,1,2,0,Some College,Black,Mixed Gender,0.0,1.0,543.5954681579177,778.4805110832142,1322.0759792411318,0
366224,2017-11-01,2017,11,68932.92093702457,4.0,2.0,Utah,1,6,2,0,4,2,0,Some College,White,Mixed Gender,0.0,1.0,1675.6374849078577,2367.748619951026,4043.3861048588833,0
366225,2017-11-01,2017,11,40425.20296197016,3.0,2.0,Alabama,1,1,1,0,0,1,0,High School,White,Female,0.0,1.0,73.99214437496363,591.9371549792188,665.9292993541824,0
366231,2017-05-01,2017,5,685803.1122532702,3.0,3.0,California,1,4,2,0,2,2,0,Graduate Degree,Black,Mixed Gender,1.0,0.0,1628.005866540093,1854.723925212624,3482.7297917527167,0
366235,2017-11-01,2017,11,244630.95789792752,4.0,1.0,Massachuse,1,5,3,0,2,3,0,Some College,White,Mixed Gender,0.0,1.0,1479.2147354551162,3841.899804025544,5321.11453948066,0
366237,2017-05-01,2017,5,133195.63086281554,3.0,1.0,Massachuse,1,4,4,0,0,4,0,Some College,White,Mixed Gender,0.0,1.0,978.8820716399956,1150.6157684189425,2129.497840058938,0
366238,2017-05-01,2017,5,82607.3192864313,4.0,3.0,Utah,1,7,2,0,5,2,0,Graduate Degree,White,Mixed Gender,0.0,1.0,1385.1665507075263,4837.165792732934,6222.332343440461,0
366241,2017-11-01,2017,11,67802.87305281105,3.0,2.0,Texas,1,1,1,0,0,1,0,Graduate Degree,White,Male,0.0,1.0,221.97643312147585,856.0321933824082,1078.008626503884,0
366244,2017-08-01,2017,8,16370.72384363688,1.0,1.0,New York,1,1,1,1,0,0,1,Some College,White,Female,1.0,0.0,46.813854202689456,742.9026023470731,789.7164565497625,0
366253,2017-11-01,2017,11,20720.55800493906,3.0,1.0,Illinois,1,5,1,0,4,0,0,Some College,White,Female,1.0,0.0,739.9214437496363,2116.1753291027867,2856.096772852423,0
366256,2017-05-01,2017,5,57094.89305377103,3.0,1.0,Alabama,1,6,2,0,4,1,0,Some College,White,Mixed Gender,0.0,1.0,148.83587054060885,2266.839216489303,2415.675087029912,0
366264,2017-11-01,2017,11,67802.87305281105,2.0,1.0,Florida,1,1,1,0,0,1,0,High School,Black,Male,1.0,0.0,0.0,1435.4476008408271,1435.4476008408271,0
366265,2017-05-01,2017,5,101672.03887147248,2.0,2.0,Nevada,1,1,1,0,0,1,0,Some College,Black,Male,1.0,0.0,595.3434821555661,2793.534800926083,3388.878283081649,0
366272,2017-11-01,2017,11,90403.8307370814,3.0,2.0,Florida,1,2,2,0,0,2,0,Graduate Degree,White,Mixed Gender,1.0,0.0,2242.5311448796265,836.6804017655628,3079.211546645189,1
366277,2017-08-01,2017,8,4886.986980214303,2.0,2.0,Florida,1,1,1,1,0,0,1,Less than High School,White,Male,0.0,1.0,0.0,936.0572789429112,936.0572789429112,0
366282,2017-05-01,2017,5,197910.2504312088,5.0,4.0,Virginia,1,3,2,0,1,2,0,Bachelors,White,Mixed Gender,0.0,1.0,297.6717410846524,5701.558733061029,5999.230474145681,1
366296,2017-05-01,2017,5,86577.71914351589,4.0,4.0,Ohio,1,2,2,2,0,0,2,Graduate Degree,White,Mixed Gender,0.0,1.0,4295.414359783387,1723.061424360213,6018.4757841436,1
366297,2017-11-01,2017,11,38082.61369799554,2.0,1.0,Michigan,1,1,1,0,0,1,0,Some College,Black,Male,0.0,1.0,0.0,455.33627305831067,455.33627305831067,0
366300,2017-05-01,2017,5,95240.5342118902,2.0,2.0,Massachuse,1,2,2,1,0,1,1,Bachelors,White,Mixed Gender,0.0,1.0,744.1793527202177,1373.869574241877,2118.048926962095,0
366304,2017-11-01,2017,11,79103.35189494623,2.0,2.0,Oregon,1,2,2,0,0,2,0,High School,White,Mixed Gender,1.0,0.0,369.960721857743,1827.0367956921475,2196.9975175498903,0
366311,2017-11-01,2017,11,444781.9880205384,5.0,3.0,Tennessee,0,3,2,0,1,2,0,Graduate Degree,White,Mixed Gender,0.0,1.0,1753.0446513069385,1775.8114649718068,3528.856116278745,1
366325,2017-08-01,2017,8,91323.8628425522,3.0,2.0,Oregon,1,2,1,0,1,1,0,Graduate Degree,White,Female,1.0,0.0,1071.4768725968547,1274.3636947871871,2345.840567384042,0
366328,2017-05-01,2017,5,26243.79766446418,2.0,2.0,Florida,1,2,2,0,0,2,0,Bachelors,White,Mixed Gender,0.0,1.0,1495.2189370786878,937.6659844130486,2432.8849214917363,0
366333,2017-11-01,2017,11,202468.4193187675,3.0,3.0,Utah,1,2,2,2,0,1,1,Bachelors,White,Mixed Gender,0.0,1.0,967.73383654723,1183.8743099925878,2151.608146539818,0
366336,2017-11-01,2017,11,141651.5022861644,3.0,2.0,Georgia,1,2,2,2,0,2,0,Some College,White,Mixed Gender,0.0,1.0,443.9528662429517,1479.8428874651222,1923.7957537080736,0
366342,2017-05-01,2017,5,142623.13412712587,1.0,1.0,New York,1,1,1,0,0,1,0,Some College,White,Male,0.0,1.0,1557.0521841176674,2993.890780490072,4550.942964607739,1
366344,2017-11-01,2017,11,1118.7474053713825,1.0,1.0,New Jersey,1,2,1,0,1,1,0,Some College,White,Female,1.0,0.0,147.98428874651222,2959.685774964395,3107.670063710907,0
366346,2017-11-01,2017,11,219229.2895374224,4.0,3.0,Georgia,1,3,3,0,0,3,0,Bachelors,White,Mixed Gender,0.0,1.0,887.9057324859034,1479.8428874651222,2367.748619951026,0
366350,2017-11-01,2017,11,18080.76614741628,1.0,1.0,Michigan,1,4,2,0,2,1,0,Some College,White,Mixed Gender,1.0,0.0,68.30044096045411,1541.313284329531,1609.613725289985,0
366353,2017-08-01,2017,8,147883.68422436205,3.0,1.0,New Jersey,1,3,2,0,1,2,0,High School,White,Mixed Gender,0.0,1.0,777.1904147625643,1982.9784846844807,2760.168899447045,0
366354,2017-08-01,2017,8,37124.26506096316,4.0,2.0,Pennsylvania,1,5,2,0,3,1,0,Bachelors,White,Mixed Gender,0.0,1.0,1085.0949177976804,891.4831228027724,1976.5780406004528,1
366362,2017-11-01,2017,11,23853.050739978928,3.0,2.0,Texas,1,1,1,1,0,1,0,Some College,White,Male,0.0,1.0,757.004579331027,1383.0839294491957,2140.0885087802226,0
366363,2017-05-01,2017,5,39069.610870248354,3.0,2.0,Utah,1,1,1,1,0,1,0,Some College,White,Female,0.0,1.0,520.9255469075871,520.9255469075871,1041.8510938151742,0
366376,2017-11-01,2017,11,23731.00556848387,2.0,1.0,Ohio,1,3,2,0,1,1,0,Some College,Black,Female,1.0,0.0,147.98428874651222,956.2061734463576,1104.1904621928695,0
366379,2017-11-01,2017,11,124098.6945102527,4.0,2.0,Virginia,1,2,2,0,0,2,0,Bachelors,Black,Mixed Gender,0.0,1.0,591.9371549792188,2071.7800424784914,2663.7171974577104,0
366382,2017-11-01,2017,11,83420.13481264186,3.0,2.0,Texas,1,3,3,0,0,2,0,Less than High School,Black,Mixed Gender,1.0,0.0,887.9057324859034,2293.7564755999674,3181.6622080858706,0
366397,2017-08-01,2017,8,154287.04775127693,3.0,2.0,Washington,1,2,2,0,0,2,0,Bachelors,White,Mixed Gender,0.0,1.0,1682.0541406546702,1657.2442667373143,3339.2984073919847,0
366403,2017-11-01,2017,11,40681.72383168663,1.0,1.0,Texas,1,1,1,0,0,1,0,Bachelors,Black,Male,1.0,0.0,739.9214437496363,517.9450106281604,1257.8664543777968,0
366404,2017-05-01,2017,5,109534.56700963268,2.0,2.0,Texas,1,1,1,0,0,1,0,Bachelors,White,Female,1.0,0.0,549.5478296926292,589.6190256191658,1139.166855311795,0
366405,2017-08-01,2017,8,158918.08220110292,5.0,3.0,Utah,1,4,2,0,2,4,0,Bachelors,White,Mixed Gender,0.0,1.0,914.2841891913896,2523.575330404308,3437.8595195956973,0
366416,2017-05-01,2017,5,91278.80584136056,3.0,2.0,Indiana,1,1,1,0,0,1,0,Bachelors,White,Male,0.0,1.0,554.991203463038,755.5902816781534,1310.5814851411917,1
366417,2017-05-01,2017,5,68459.10438102043,3.0,2.0,Illinois,1,1,1,0,0,1,0,Bachelors,White,Male,1.0,0.0,778.526092076007,332.0184804404417,1110.5445725164486,0
366421,2017-11-01,2017,11,99856.68128852748,4.0,2.0,North Carolina,1,4,3,0,1,3,0,Bachelors,White,Mixed Gender,0.0,1.0,739.9214437496363,1326.1668953041003,2066.088339053737,0
366422,2017-08-01,2017,8,108856.26990411153,3.0,2.0,Florida,1,4,2,0,2,1,0,Graduate Degree,White,Mixed Gender,1.0,0.0,0.0,1925.832130681521,1925.832130681521,0
366427,2017-08-01,2017,8,67280.25092127438,3.0,2.0,California,1,1,1,1,0,0,1,Bachelors,White,Female,0.0,1.0,1035.2733231820778,861.7670187219189,1897.0403419039967,0
366433,2017-05-01,2017,5,86686.3409224671,4.0,2.0,Oklahoma,1,2,2,1,0,1,1,Bachelors,White,Mixed Gender,0.0,1.0,1064.7185326894917,833.480875034966,1898.1994077244576,0
366441,2017-11-01,2017,11,173788.93406531264,5.0,3.0,Florida,1,4,4,0,0,4,0,Bachelors,White,Mixed Gender,0.0,1.0,3353.033337226997,2573.788283537829,5926.821620764827,0
366447,2017-11-01,2017,11,64421.54377366737,2.0,2.0,Pennsylvania,1,3,2,0,1,2,0,Bachelors,White,Mixed Gender,1.0,0.0,816.1902694774266,2658.025494067106,3474.215763544533,0
366448,2017-11-01,2017,11,90403.8307370814,3.0,2.0,Michigan,1,1,1,0,0,1,0,Bachelors,White,Male,0.0,1.0,3045.0613261649623,1269.2498611931555,4314.311187358118,0
366457,2017-11-01,2017,11,126050.28720628945,3.0,2.0,Pennsylvania,1,2,2,0,0,2,0,Some College,White,Mixed Gender,0.0,1.0,999.4631193754568,2020.554711758151,3020.017831133608,0
366460,2017-11-01,2017,11,19954.385539442294,1.0,1.0,New York,1,1,1,0,0,1,0,High School,White,Male,1.0,0.0,59.19371549792188,266.37171974577103,325.5654352436929,0
366475,2017-05-01,2017,5,1372.6050428394594,3.0,1.0,Utah,1,1,1,1,0,0,1,Some College,White,Female,0.0,1.0,148.83587054060885,1190.6869643454788,1339.5228348860876,0
366483,2017-11-01,2017,11,27121.149221124422,2.0,1.0,Illinois,1,1,1,0,0,0,1,Bachelors,White,Female,0.0,1.0,3984.1923893712064,2270.9896619351,6255.182051306306,1
366490,2017-11-01,2017,11,72525.1171513625,4.0,1.0,Massachuse,1,4,4,0,0,2,1,Some College,Multi or Other Race,Mixed Gender,0.0,1.0,295.9685774964395,1257.8664543436464,1553.8350318400858,0
366497,2017-11-01,2017,11,44315.05378900993,2.0,2.0,Florida,1,2,2,2,0,1,1,High School,White,Mixed Gender,0.0,1.0,2902.929247644843,1195.3112190945114,4098.240466739355,1
366501,2017-05-01,2017,5,90899.54240308973,2.0,1.0,Illinois,1,4,2,0,2,2,0,Graduate Degree,Black,Mixed Gender,0.0,1.0,744.1793527202177,1637.19457597074,2381.3739286909577,0
366513,2017-05-01,2017,5,159366.86187663584,3.0,2.0,California,1,2,2,1,0,2,0,Graduate Degree,White,Mixed Gender,1.0,0.0,744.1793527202177,2679.0456697515674,3423.225022471785,0
366519,2017-08-01,2017,8,31329.044746250933,1.0,1.0,Minnesota,1,2,2,0,0,2,0,Some College,White,Mixed Gender,1.0,0.0,0.0,668.6123421020793,668.6123421020793,0
366526,2017-11-01,2017,11,184288.6609766941,3.0,2.0,California,1,2,2,0,0,2,0,Bachelors,White,Mixed Gender,0.0,1.0,3301.187979766665,1821.3450922673928,5122.533072034058,1
366539,2017-05-01,2017,5,62754.17901593538,2.0,2.0,North Carolina,1,1,1,0,0,1,0,Graduate Degree,Asian/PI,Female,1.0,0.0,1259.26992827124,818.5972879681966,2077.867216239437,0
366543,2017-05-01,2017,5,37880.70442416464,1.0,1.0,Colorado,1,1,1,0,0,1,0,Some College,Multi or Other Race,Male,0.0,1.0,1293.7271824128468,223.25380581263065,1516.9809882254774,0
366551,2017-05-01,2017,5,24836.96306943421,1.0,1.0,Pennsylvania,1,1,1,1,0,0,1,Some College,White,Male,1.0,0.0,74.41793527202177,389.2630460208301,463.6809812928519,0
366574,2017-08-01,2017,8,18356.91547945024,3.0,2.0,Nebraska,1,2,2,2,0,2,0,Bachelors,White,Mixed Gender,0.0,1.0,1618.0223518534815,1547.5314831552012,3165.5538350086827,0
366583,2017-11-01,2017,11,42842.37538630288,3.0,2.0,Ohio,1,2,2,2,0,1,1,Bachelors,White,Mixed Gender,0.0,1.0,132.10209904071553,801.4091513655746,933.5112504062902,0
366584,2017-08-01,2017,8,76500.91238934353,3.0,1.0,Louisiana,1,3,3,0,0,1,0,Some College,White,Mixed Gender,0.0,1.0,0.0,2142.9882759682027,2142.9882759682027,0
366589,2017-11-01,2017,11,363414.5851895704,6.0,5.0,Oregon,1,2,2,0,0,2,0,Graduate Degree,Asian/PI,Mixed Gender,0.0,1.0,2750.903631768134,1257.8664543436464,4008.77008611178,0
366597,2017-11-01,2017,11,112419.42361732916,3.0,2.0,North Carolina,1,1,1,1,0,1,0,Bachelors,White,Male,0.0,1.0,1325.752096257679,1063.2101976063525,2388.9622938640314,1
366598,2017-05-01,2017,5,47852.91396233328,4.0,2.0,New Jersey,1,3,3,0,0,2,0,Bachelors,White,Mixed Gender,0.0,1.0,744.1793527202177,1934.8663170313496,2679.0456697515674,0
366604,2017-11-01,2017,11,99304.08787314707,1.0,1.0,New York,1,1,1,0,0,1,0,Bachelors,Asian/PI,Male,1.0,0.0,443.9528662429517,2117.2976190915238,2561.250485334475,0
366605,2017-11-01,2017,11,123175.21937927342,1.0,1.0,North Carolina,1,2,2,0,0,2,0,Bachelors,Black,Mixed Gender,1.0,0.0,5625.866319702757,660.2375959396729,6286.10391564243,0
366615,2017-05-01,2017,5,60673.93503081078,2.0,2.0,California,1,2,2,1,0,0,1,Some College,White,Mixed Gender,0.0,1.0,595.3434821555661,1786.030446501045,2381.373928656611,1
366618,2017-11-01,2017,11,2644.312049059631,1.0,1.0,Louisiana,1,1,1,0,0,0,0,Some College,White,Male,1.0,0.0,0.0,739.9214437496363,739.9214437496363,0
366620,2017-05-01,2017,5,16539.719618454536,1.0,1.0,New York,1,1,1,1,0,0,1,Some College,Multi or Other Race,Female,0.0,1.0,74.41793527202177,595.3434821555661,669.7614174275878,0
366632,2017-05-01,2017,5,75305.01481912246,3.0,1.0,Virginia,0,3,2,0,1,2,0,Graduate Degree,White,Mixed Gender,0.0,1.0,595.3434821555661,3478.1798054410483,4073.5232875966144,0
366633,2017-11-01,2017,11,180856.93156191453,4.0,2.0,Pennsylvania,1,3,2,0,1,2,0,Bachelors,White,Mixed Gender,0.0,1.0,1320.6026848942863,1269.2498611931555,2589.852546087442,0
366646,2017-11-01,2017,11,39786.725907389526,2.0,2.0,Texas,1,1,1,1,0,1,0,Some College,White,Male,0.0,1.0,295.9685774964395,677.3127061797865,973.281283676226,0
366648,2017-08-01,2017,8,31541.31471145297,3.0,2.0,Virginia,0,2,2,1,0,0,0,High School,White,Mixed Gender,0.0,1.0,0.0,1485.8052046598582,1485.8052046598582,0
366654,2017-11-01,2017,11,15676.024249809916,1.0,1.0,North Carolina,1,1,1,1,0,0,1,Bachelors,White,Female,1.0,0.0,443.9528662429517,488.3481528672469,932.3010191101986,0
366661,2017-08-01,2017,8,14114.928875814496,2.0,2.0,California,1,1,1,1,0,0,1,Some College,White,Female,0.0,1.0,0.0,148.5805204659858,148.5805204659858,0
366669,2017-08-01,2017,8,174501.83733130587,3.0,2.0,New York,1,3,3,2,0,3,0,Bachelors,White,Mixed Gender,0.0,1.0,811.4782271780555,2755.597191136409,3567.075418314465,0
366672,2017-08-01,2017,8,17473.026074509242,1.0,1.0,Alabama,1,1,1,0,0,0,0,Less than High School,White,Female,1.0,0.0,74.2902602347073,267.4449368408317,341.735197075539,0
366681,2017-11-01,2017,11,39099.6567937877,2.0,1.0,Ohio,1,2,2,0,0,2,0,Bachelors,Black,Mixed Gender,1.0,0.0,414.3560084820382,517.9450106281604,932.3010191101986,0
366683,2017-08-01,2017,8,205046.41601108664,5.0,2.0,Maryland,1,2,2,0,0,2,0,Graduate Degree,White,Male,0.0,1.0,1897.258953645753,1897.258953645753,3794.517907291506,1
366685,2017-05-01,2017,5,47819.36900118658,3.0,1.0,Illinois,1,2,2,0,0,2,0,Bachelors,White,Mixed Gender,0.0,1.0,297.6717410846524,1660.092402185035,1957.764143269688,0
366707,2017-11-01,2017,11,405084.42289121327,3.0,3.0,Massachuse,1,2,2,0,0,2,0,Bachelors,White,Mixed Gender,0.0,1.0,2527.5490843250427,2732.017638418164,5259.566722743207,1
366712,2017-08-01,2017,8,12150.578522594278,3.0,2.0,North Carolina,1,1,1,0,0,1,0,Some College,Black,Female,0.0,1.0,0.0,739.4738211055239,739.4738211055239,0
366714,2017-08-01,2017,8,116822.87772995808,4.0,3.0,Colorado,1,6,4,1,2,2,1,Bachelors,White,Mixed Gender,0.0,1.0,742.9026023470731,2080.127286516944,2823.0298888640173,1
366721,2017-08-01,2017,8,17691.438900440608,3.0,1.0,Georgia,1,2,1,0,1,1,0,High School,White,Female,1.0,0.0,0.0,594.3220818570857,594.3220818570857,0
366728,2017-05-01,2017,5,55565.97305592824,2.0,1.0,Pennsylvania,1,4,2,0,2,2,0,Bachelors,Asian/PI,Mixed Gender,1.0,0.0,104.18510937808271,2158.1201228439804,2262.3052322220638,0
366737,2017-08-01,2017,8,16626.6763740252,2.0,1.0,Kentucky,1,1,1,1,0,0,1,Some College,White,Female,0.0,1.0,148.5805204659858,297.1610409354004,445.7415614013862,0
366746,2017-08-01,2017,8,95533.54254901894,5.0,2.0,Oklahoma,1,2,2,0,0,2,0,High School,White,Mixed Gender,0.0,1.0,2685.532217290278,2228.707807006931,4914.240024297209,0
366756,2017-11-01,2017,11,141255.9855266897,4.0,3.0,Texas,1,3,3,0,0,3,0,Bachelors,Multi or Other Race,Female,1.0,0.0,1479.8428874651222,887.9057324859034,2367.748619951026,0
366758,2017-05-01,2017,5,60472.20886990137,1.0,1.0,Tennessee,1,2,2,0,0,2,0,Some College,Black,Mixed Gender,1.0,0.0,515.1099283512541,699.5285915336488,1214.638519884903,0
366759,2017-05-01,2017,5,131552.15596364185,4.0,2.0,Alaska,1,3,2,0,1,1,0,Graduate Degree,White,Mixed Gender,0.0,1.0,2120.0697689644994,4293.335518640453,6413.405287604953,0
366761,2017-11-01,2017,11,113004.78842135175,4.0,3.0,Michigan,1,5,2,0,3,1,0,Graduate Degree,White,Mixed Gender,0.0,1.0,1587.6242492866822,1837.2718113923077,3424.8960606789897,0
366763,2017-11-01,2017,11,49957.15686531118,4.0,2.0,Illinois,1,3,3,2,0,0,2,Bachelors,Asian/PI,Mixed Gender,0.0,1.0,3515.0544533376374,1183.8743099925878,4698.928763330225,0
366789,2017-05-01,2017,5,68459.10438102043,2.0,2.0,South Carolina,1,3,2,0,1,1,0,High School,White,Mixed Gender,1.0,0.0,1041.8510937808271,2827.8815402818723,3869.7326340627,0
366791,2017-11-01,2017,11,253130.72606382795,3.0,3.0,Virginia,1,2,2,0,0,2,0,Bachelors,White,Mixed Gender,0.0,1.0,2880.832294308938,1274.962965515461,4155.795259824399,0
366797,2017-11-01,2017,11,65417.11595965948,4.0,4.0,California,1,2,2,0,0,2,0,High School,White,Mixed Gender,0.0,1.0,1548.1433284255763,1821.3450922673928,3369.488420692969,0
366801,2017-08-01,2017,8,17541.280082612793,1.0,1.0,Wisconsin,1,1,1,1,0,0,1,Less than High School,White,Male,1.0,0.0,891.4831228027724,965.7733830374798,1857.256505840252,0
366804,2017-08-01,2017,8,3887.5207882179607,1.0,1.0,California,1,1,1,0,0,0,0,Bachelors,White,Male,1.0,0.0,765.5105140665719,772.6187064176402,1538.129220484212,0
366805,2017-08-01,2017,8,164669.84746398925,3.0,3.0,Washington,1,2,2,1,0,0,2,Graduate Degree,White,Mixed Gender,0.0,1.0,2742.513463664355,1736.1062352929443,4478.6196989573,1
366807,2017-08-01,2017,8,29007.95344400948,2.0,1.0,Minnesota,1,3,2,0,1,2,0,High School,Black,Mixed Gender,1.0,0.0,0.0,742.9026023470731,742.9026023470731,0
366808,2017-08-01,2017,8,6464.792134208074,3.0,1.0,Ohio,1,1,1,0,0,1,0,Some College,White,Male,1.0,0.0,0.0,588.6074464773624,588.6074464773624,0
366813,2017-05-01,2017,5,43983.605382718,2.0,1.0,Pennsylvania,1,3,3,2,0,0,2,High School,White,Mixed Gender,1.0,0.0,0.0,1637.19457597074,1637.19457597074,0
366816,2017-05-01,2017,5,36511.52233654422,1.0,1.0,North Carolina,1,1,1,0,0,1,0,Bachelors,Asian/PI,Female,1.0,0.0,148.83587054060885,595.3434821555661,744.179352696175,0
366824,2017-11-01,2017,11,70168.96731277731,4.0,3.0,North Carolina,1,2,2,0,0,1,0,Bachelors,White,Mixed Gender,0.0,1.0,1479.8428874651222,4069.5679406742247,5549.410828139347,0
366829,2017-08-01,2017,8,204964.05617464168,3.0,2.0,California,1,2,2,0,0,2,0,Bachelors,Asian/PI,Mixed Gender,0.0,1.0,7846.283622217867,1114.3539035034655,8960.637525721333,1
